ttr,hapax,adj_noun_ratio,dep_depth,fk_grade,;,—,!,:,",",.,label
0.6506849315068494,76,0.5151515151515151,10.25,14.495714285714289,1.277139208173691,0.0,1.277139208173691,0.0,19.157088122605362,3.8314176245210727,1
0.7536231884057971,38,0.3076923076923077,3.5714285714285716,4.520750000000003,2.857142857142857,2.857142857142857,8.571428571428571,0.0,14.285714285714285,8.571428571428571,1
0.76,47,0.5714285714285714,10.0,18.294054054054055,4.385964912280701,0.0,0.0,0.0,8.771929824561402,4.385964912280701,1
0.704,75,0.45454545454545453,10.0,27.102317073170735,2.717391304347826,0.0,0.0,0.0,12.228260869565219,4.076086956521739,1
0.7307692307692307,61,0.3076923076923077,9.0,14.007142857142856,10.08403361344538,0.0,0.0,1.680672268907563,3.361344537815126,5.04201680672269,1
0.688,72,0.5555555555555556,10.333333333333334,16.913553719008267,4.2313117066290555,0.0,0.0,0.0,18.335684062059237,4.2313117066290555,1
0.6567164179104478,68,0.5,8.5,13.846622137404584,2.7662517289073305,1.3831258644536653,0.0,0.0,15.214384508990317,5.532503457814661,1
0.7058823529411765,34,0.5714285714285714,4.5,3.850409836065573,9.11854103343465,0.0,12.158054711246201,0.0,27.35562310030395,9.11854103343465,1
0.7714285714285715,44,0.3,6.0,9.777857142857144,2.4813895781637716,0.0,0.0,0.0,9.925558312655086,7.444168734491315,1
0.7108433734939759,44,0.8,6.333333333333333,10.55421686746988,0.0,0.0,0.0,2.277904328018223,15.945330296127564,6.83371298405467,1
0.7475728155339806,62,0.5,7.666666666666667,14.411650485436894,0.0,0.0,0.0,0.0,16.528925619834713,4.958677685950414,1
0.7397260273972602,43,0.23076923076923078,6.0,6.722020547945206,2.5510204081632653,0.0,0.0,7.653061224489796,15.306122448979592,10.204081632653061,1
0.746031746031746,35,0.5833333333333334,3.3636363636363638,4.041705069124422,0.0,0.0,22.535211267605636,0.0,16.901408450704224,8.450704225352112,1
0.803030303030303,47,0.6470588235294118,7.0,15.33757575757576,2.493765586034913,0.0,0.0,0.0,24.93765586034913,4.987531172069826,1
0.7681159420289855,45,0.2,7.0,8.600289855072464,5.54016620498615,0.0,0.0,5.54016620498615,19.39058171745152,5.54016620498615,1
0.803030303030303,43,0.5454545454545454,10.0,24.76741935483871,5.730659025787966,5.730659025787966,0.0,0.0,8.595988538681949,2.865329512893983,1
0.7,38,0.3076923076923077,3.5,3.7326373626373623,2.4390243902439024,0.0,7.317073170731708,0.0,24.390243902439025,14.634146341463415,1
0.7654320987654321,54,0.36363636363636365,9.0,16.530000000000005,0.0,0.0,0.0,2.2123893805309733,19.911504424778762,4.424778761061947,1
0.7555555555555555,54,0.36363636363636365,11.0,17.65086206896552,6.160164271047228,0.0,0.0,0.0,10.266940451745379,2.053388090349076,1
0.7346938775510204,58,0.9333333333333333,7.0,9.738469387755103,3.75234521575985,0.0,0.0,0.0,15.0093808630394,7.5046904315197,1
0.75,54,0.5,7.25,10.82409090909091,3.9138943248532287,0.0,0.0,0.0,17.61252446183953,7.8277886497064575,1
0.6792452830188679,53,0.05263157894736842,6.75,6.1320000000000014,5.44464609800363,3.629764065335753,0.0,0.0,25.40834845735027,9.074410163339383,1
0.734375,38,0.45454545454545453,4.8,4.036666666666665,0.0,0.0,0.0,0.0,19.29260450160772,16.07717041800643,1
0.759493670886076,48,0.7142857142857143,6.4,10.168846153846157,2.247191011235955,0.0,0.0,0.0,17.97752808988764,6.741573033707866,1
0.7402597402597403,46,0.3125,8.5,16.184333333333335,0.0,0.0,0.0,2.2988505747126435,18.39080459770115,4.597701149425287,1
0.7777777777777778,66,0.8,8.666666666666666,15.267422680412377,3.669724770642202,0.0,0.0,0.0,11.009174311926607,5.5045871559633035,1
0.7638888888888888,44,0.16666666666666666,5.666666666666667,10.259718309859156,2.4630541871921183,0.0,0.0,0.0,19.704433497536947,7.389162561576354,1
0.6645161290322581,79,0.3125,10.0,22.130000000000006,2.2624434389140275,0.0,0.0,0.0,13.574660633484163,3.3936651583710407,1
0.84375,48,0.625,7.0,14.774375000000003,8.02139037433155,0.0,0.0,0.0,10.695187165775401,5.347593582887701,1
0.6506849315068494,76,0.43333333333333335,7.25,14.126830985915493,3.8412291933418694,0.0,0.0,2.560819462227913,20.486555697823302,5.121638924455826,1
0.782608695652174,45,0.5,7.0,13.325746268656719,2.8089887640449436,0.0,5.617977528089887,0.0,11.235955056179774,0.0,1
0.7647058823529411,42,0.2857142857142857,5.0,7.321604477611945,2.6954177897574128,0.0,2.6954177897574128,0.0,18.867924528301884,8.086253369272237,1
0.8051948051948052,57,0.5333333333333333,6.5,9.343833333333336,2.2026431718061676,0.0,2.2026431718061676,0.0,17.62114537444934,6.607929515418502,1
0.7611940298507462,42,0.3333333333333333,6.0,11.04757575757576,2.6041666666666665,0.0,0.0,0.0,13.020833333333334,7.8125,1
0.6666666666666666,53,0.05263157894736842,4.8,11.917906976744188,12.82051282051282,0.0,3.663003663003663,3.663003663003663,21.978021978021978,5.4945054945054945,1
0.6933333333333334,45,0.09523809523809523,3.6,14.611,0.0,0.0,9.546539379474941,2.3866348448687353,26.252983293556085,2.3866348448687353,1
0.7710843373493976,54,0.12,4.833333333333333,11.618780487804877,10.351966873706004,0.0,8.281573498964804,0.0,10.351966873706004,4.140786749482402,1
0.7647058823529411,44,0.23076923076923078,3.1666666666666665,2.8245454545454542,2.6246719160104988,0.0,15.748031496062993,2.6246719160104988,7.874015748031496,13.123359580052494,1
0.8414634146341463,60,0.3125,10.0,33.946097560975616,2.150537634408602,0.0,0.0,2.150537634408602,17.204301075268816,2.150537634408602,1
0.6956521739130435,51,0.15,6.666666666666667,7.687777777777779,6.172839506172839,0.0,0.0,0.0,12.345679012345679,8.23045267489712,1
0.7244897959183674,60,0.34782608695652173,7.0,14.488775510204082,1.834862385321101,0.0,0.0,0.0,14.678899082568808,5.5045871559633035,1
